0.15	1E-05	0.2	30	5E-09	3.67 
0.2	1E-05	0.2	30	5E-09	5.68 
0.25	1E-05	0.2	30	5E-09	7.35 
0.3	1E-05	0.2	30	5E-09	8.90 
0.35	1E-05	0.2	30	5E-09	10.38 
0.4	1E-05	0.2	30	5E-09	11.82 
0.45	1E-05	0.2	30	5E-09	13.24 
0.5	1E-05	0.2	30	5E-09	14.64 
0.55	1E-05	0.2	30	5E-09	16.03 
0.6	1E-05	0.2	30	5E-09	17.41 
0.65	1E-05	0.2	30	5E-09	18.78 
0.7	1E-05	0.2	30	5E-09	20.16 
